building_id,location_id,hazard,hazard__source,hazard__confidence,hazard__status,soil_class,soil_class__source,soil_class__confidence,soil_class__status,building_age,building_age__source,building_age__confidence,building_age__status,floor_count,floor_count__source,floor_count__confidence,floor_count__status,structural_system,structural_system__source,structural_system__confidence,structural_system__status,usage_type,usage_type__source,usage_type__confidence,usage_type__status,is_existing_building,is_existing_building__source,is_existing_building__confidence,is_existing_building__status,retrofit_status,retrofit_status__source,retrofit_status__confidence,retrofit_status__status,completeness,mean_confidence,needs_field_check,lat,lon,area_m2,osm_id,risk_score,risk_band,data_status,triage_note
ZE01257,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000561,28.90173,61.5,1352378963,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01258,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000596,28.901596,106.8,1352378964,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01259,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000571,28.901086,148.4,1352378965,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01260,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000466,28.902093,152.2,1352378966,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01261,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000376,28.901962,78.3,1352378967,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01262,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.00039,28.901858,77.1,1352378968,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01263,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000426,28.901782,47.8,1352378969,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01264,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000435,28.900074,92.8,1352378970,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01265,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000433,28.899967,175.5,1352378971,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01266,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000471,28.899673,138.5,1352378972,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01267,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000471,28.8998,106.0,1352378973,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01268,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000439,28.900562,90.8,1352378974,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01269,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000427,28.900696,66.4,1352378975,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01270,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000452,28.900364,111.8,1352378976,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01271,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000446,28.900461,126.8,1352378977,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01272,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000388,28.900762,132.0,1352378978,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01273,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000453,28.900284,96.3,1352378979,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01274,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000738,28.900723,71.0,1352378980,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01275,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000801,28.900641,81.4,1352378981,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01276,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000848,28.900565,56.2,1352378982,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01277,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000867,28.900494,91.5,1352378983,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01278,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000908,28.9003,94.3,1352378984,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01279,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000801,28.900524,53.9,1352378985,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01280,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000795,28.90044,56.1,1352378986,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01281,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000896,28.90077,75.4,1352378987,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01282,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000772,28.899677,159.3,1352378988,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01283,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000711,28.90011,106.8,1352378989,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01284,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000709,28.899963,136.3,1352378990,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01285,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000874,28.89993,70.5,1352378991,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01286,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.00092,28.89975,102.5,1352378992,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01287,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000921,28.899831,80.9,1352378993,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01288,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000954,28.899633,89.2,1352378994,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01289,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000748,28.899775,146.2,1352378995,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01290,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.00063,28.900007,180.5,1352378996,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
ZE01291,Zeytinburnu,80,"AFAD TDTH 2018 (İstanbul, ilçe seviyesi yaklaşık)",0.6,gozlemlendi,ZE,İBB mikrobölgeleme (yaklaşık model — gerçek GIS ile değiştirilecek),0.5,gozlemlendi,,ortofoto tarihleme gerekli,,belirlenemedi,4.0,OSM building:levels,0.85,gozlemlendi,,dış görüntüden çıkarılamaz,,belirlenemedi,konut,OSM building tag,0.7,gozlemlendi,True,envanter varsayımı,0.9,gozlemlendi,yok,varsayılan (kayıt yok),0.3,saha_dogrulamasi_gerekli,0.33,0.64,True,41.000827,28.900265,70.4,1352378997,75.4,Yüksek,kismi,Kritik yapı verisi eksik — risk skoru konuma dayalı geçicidir; saha kontrolü gerekli.
